I_BG,I_S,I_D,V_BG,V_S,V_D
8.2e-13,-5.46945e-08,5.48054e-08,4.4,0.0,0.1
1.34e-13,-4.56928e-08,4.57695e-08,4.3,0.0,0.1
9e-14,-3.74154e-08,3.74794e-08,4.2,0.0,0.1
6.78e-13,-3.03979e-08,3.04997e-08,4.1,0.0,0.1
5.9e-13,-2.42774e-08,2.42551e-08,4.0,0.0,0.1
3.2e-14,-1.89319e-08,1.90059e-08,3.9,0.0,0.1
6.58e-13,-1.45066e-08,1.45242e-08,3.8,0.0,0.1
5.86e-13,-1.08517e-08,1.0924e-08,3.7,0.0,0.1
-8e-14,-8.04168e-09,8.11638e-09,3.6,0.0,0.1
7.46e-13,-5.65952e-09,5.60626e-09,3.5,0.0,0.1
-5.48e-13,-3.92686e-09,3.9041e-09,3.4,0.0,0.1
5.24e-13,-2.58832e-09,2.54916e-09,3.3,0.0,0.1
5.52e-13,-1.62738e-09,1.64302e-09,3.2,0.0,0.1
-1.64e-13,-9.9404e-10,1.01164e-09,3.1,0.0,0.1
2.2e-13,-5.87626e-10,6.00008e-10,3.0,0.0,0.1
-3.4e-14,-3.46196e-10,3.38114e-10,2.9,0.0,0.1
-1.12e-13,-1.77296e-10,1.82636e-10,2.8,0.0,0.1
7.6e-13,-8.626e-11,9.3665e-11,2.7,0.0,0.1
3.9e-13,-4.1216e-11,4.15764e-11,2.6,0.0,0.1
2e-14,-1.6016e-11,1.79421e-11,2.5,0.0,0.1
1.9e-13,-3.588e-12,6.884e-12,2.4,0.0,0.1
6.4e-14,-7.76e-13,2.8285e-12,2.3,0.0,0.1
4.8e-13,-8.76e-13,1.6203e-12,2.2,0.0,0.1
3.46e-13,6.36e-13,1.4545e-12,2.1,0.0,0.1
8.18e-13,-9.54e-13,1.383e-12,2.0,0.0,0.1
4.22e-13,-3.12e-13,1.4572e-12,1.9,0.0,0.1
-6.6e-14,2.38e-13,1.351e-12,1.8,0.0,0.1
5.26e-13,-1.24e-13,1.4007e-12,1.7,0.0,0.1
-5.4e-14,-2.36e-13,1.3486e-12,1.6,0.0,0.1
5.22e-13,-8.8e-14,1.4687e-12,1.5,0.0,0.1
3.2e-14,-1.18e-13,1.3445e-12,1.4,0.0,0.1
4.82e-13,3.26e-13,1.342e-12,1.3,0.0,0.1
4.34e-13,-8.2e-14,1.3588e-12,1.2,0.0,0.1
2.82e-13,6.26e-13,1.4247e-12,1.1,0.0,0.1
5e-13,-8.78e-13,1.3814e-12,1.0,0.0,0.1
3.62e-13,-3.12e-13,1.4145e-12,0.9,0.0,0.1
3.94e-13,-4.26e-13,1.4265e-12,0.8,0.0,0.1
-4.26e-13,-6.94e-13,1.411e-12,0.7,0.0,0.1
2.46e-13,-4.46e-13,1.3973e-12,0.6,0.0,0.1
1e-13,-1.22e-13,1.3971e-12,0.5,0.0,0.1
3.08e-13,-7.64e-13,1.4546e-12,0.4,0.0,0.1
2.3e-13,-3.36e-13,1.4196e-12,0.3,0.0,0.1
4.14e-13,-6.78e-13,1.4323e-12,0.2,0.0,0.1
4.5e-13,-6.52e-13,1.3971e-12,0.1,0.0,0.1
4.4e-13,8.2e-14,1.3421e-12,0.0,0.0,0.1
6.9e-13,4.78e-13,1.4831e-12,-0.1,0.0,0.1
-1.02e-13,-3.04e-13,1.3443e-12,-0.2,0.0,0.1
5.32e-13,2.6e-14,1.3632e-12,-0.3,0.0,0.1
7.2e-14,1.64e-13,1.4683e-12,-0.4,0.0,0.1
4.92e-13,-8.48e-13,1.4398e-12,-0.5,0.0,0.1
6.24e-13,-1.282e-12,1.3611e-12,-0.6,0.0,0.1
-1.58e-13,2.24e-13,1.4261e-12,-0.7,0.0,0.1
2.38e-13,-7.34e-13,1.4235e-12,-0.8,0.0,0.1
1.66e-13,-3.58e-13,1.4085e-12,-0.9,0.0,0.1
1.22e-13,1.16e-13,1.4562e-12,-1.0,0.0,0.1
-3.36e-13,-4.32e-13,1.494e-12,-1.1,0.0,0.1
-2.32e-13,-2.42e-13,1.4467e-12,-1.2,0.0,0.1
1.06e-13,-4.48e-13,1.4596e-12,-1.3,0.0,0.1
3.64e-13,-1.012e-12,1.3622e-12,-1.4,0.0,0.1
8.4e-14,4.44e-13,1.3866e-12,-1.5,0.0,0.1
7.4e-14,4.14e-13,1.4432e-12,-1.6,0.0,0.1
-2.64e-13,-2.62e-13,1.4101e-12,-1.7,0.0,0.1
4.38e-13,-2.18e-13,1.4028e-12,-1.8,0.0,0.1
5.54e-13,1.26e-13,1.505e-12,-1.9,0.0,0.1
-2.76e-13,-2.92e-13,1.3681e-12,-2.0,0.0,0.1
