I_BG,I_S,I_D,V_BG,V_S,V_D
-4.56e-13,-2.17823e-08,2.17482e-08,3.1,0.0,0.1
-5.28e-13,-1.96129e-08,1.96061e-08,3.05,0.0,0.1
-3.18e-13,-1.76956e-08,1.76597e-08,3.0,0.0,0.1
-3.34e-13,-1.58022e-08,1.58253e-08,2.95,0.0,0.1
-8.58e-13,-1.40701e-08,1.40978e-08,2.9,0.0,0.1
-6.26e-13,-1.2473e-08,1.24849e-08,2.85,0.0,0.1
-6.06e-13,-1.10919e-08,1.09899e-08,2.8,0.0,0.1
-4.22e-13,-9.46464e-09,9.5846e-09,2.75,0.0,0.1
-3.7e-13,-8.49554e-09,8.50148e-09,2.7,0.0,0.1
-6.98e-13,-7.4326e-09,7.47138e-09,2.65,0.0,0.1
-2.9e-13,-6.40094e-09,6.42902e-09,2.6,0.0,0.1
-5.48e-13,-5.52046e-09,5.52222e-09,2.55,0.0,0.1
-4.76e-13,-4.80062e-09,4.80856e-09,2.5,0.0,0.1
1.52e-13,-4.09038e-09,4.09286e-09,2.45,0.0,0.1
-7.62e-13,-3.47716e-09,3.47478e-09,2.4,0.0,0.1
-5.48e-13,-2.87782e-09,2.86956e-09,2.35,0.0,0.1
-3.74e-13,-2.38836e-09,2.43636e-09,2.3,0.0,0.1
-5.14e-13,-2.0176e-09,2.00886e-09,2.25,0.0,0.1
-6.34e-13,-1.59966e-09,1.59842e-09,2.2,0.0,0.1
-2.02e-13,-1.31802e-09,1.28796e-09,2.15,0.0,0.1
-5.66e-13,-1.06216e-09,1.0711e-09,2.1,0.0,0.1
-5.56e-13,-8.55532e-10,8.47848e-10,2.05,0.0,0.1
-6.78e-13,-6.72778e-10,6.93562e-10,2.0,0.0,0.1
-6.08e-13,-5.52706e-10,5.43604e-10,1.95,0.0,0.1
-5.24e-13,-4.24002e-10,4.16214e-10,1.9,0.0,0.1
-6.92e-13,-3.24964e-10,3.37554e-10,1.85,0.0,0.1
-4.12e-13,-2.43846e-10,2.42294e-10,1.8,0.0,0.1
-7.52e-13,-1.76268e-10,1.74142e-10,1.75,0.0,0.1
-5.78e-13,-1.29808e-10,1.30326e-10,1.7,0.0,0.1
-6.22e-13,-8.308e-11,8.69249e-11,1.65,0.0,0.1
-3.76e-13,-5.1742e-11,6.09449e-11,1.6,0.0,0.1
-2.74e-13,-3.6716e-11,3.94036e-11,1.55,0.0,0.1
-4.6e-13,-2.135e-11,2.61515e-11,1.5,0.0,0.1
-5.18e-13,-1.1608e-11,1.66589e-11,1.45,0.0,0.1
-5.92e-13,-7.356e-12,9.903e-12,1.4,0.0,0.1
-4.08e-13,-3.058e-12,7.0422e-12,1.35,0.0,0.1
-2.16e-13,-2.206e-12,5.2309e-12,1.3,0.0,0.1
-1.56e-13,-1.278e-12,4.4752e-12,1.25,0.0,0.1
-6.48e-13,-1.028e-12,3.9943e-12,1.2,0.0,0.1
-3.56e-13,-3.4e-13,3.8567e-12,1.15,0.0,0.1
4.2e-14,-2.42e-13,3.8112e-12,1.1,0.0,0.1
-4.64e-13,-2.1e-13,3.7694e-12,1.05,0.0,0.1
-7.84e-13,-3.88e-13,3.7177e-12,1.0,0.0,0.1
-4.56e-13,-2.86e-13,3.7334e-12,0.95,0.0,0.1
-5.76e-13,-4.88e-13,3.7386e-12,0.9,0.0,0.1
-2.62e-13,-3.78e-13,3.6757e-12,0.85,0.0,0.1
-3.9e-13,-4.96e-13,3.6678e-12,0.8,0.0,0.1
-8.68e-13,-2.06e-13,3.7193e-12,0.75,0.0,0.1
-6.74e-13,2.44e-13,3.6984e-12,0.7,0.0,0.1
-2.22e-13,-5e-14,3.6586e-12,0.65,0.0,0.1
-8.36e-13,-3.08e-13,3.7697e-12,0.6,0.0,0.1
-4.16e-13,1.44e-13,3.6975e-12,0.55,0.0,0.1
-8.48e-13,-1.92e-13,3.7027e-12,0.5,0.0,0.1
-6.64e-13,-6.14e-13,3.7684e-12,0.45,0.0,0.1
-5.32e-13,-5.22e-13,3.7511e-12,0.4,0.0,0.1
-9.2e-14,-3.72e-13,3.7323e-12,0.35,0.0,0.1
-6.78e-13,-4.6e-13,3.7609e-12,0.3,0.0,0.1
-3.9e-13,-2.26e-13,3.7441e-12,0.25,0.0,0.1
1.6e-14,1.38e-13,3.7284e-12,0.2,0.0,0.1
-9.52e-13,-1.28e-13,3.7379e-12,0.15,0.0,0.1
-5.96e-13,-5.22e-13,3.7783e-12,0.1,0.0,0.1
